6.233395567270457738e-01,8.750000000000000000e-01,9.962545633316040039e-01,-1.212545633316040039e-01,-1.040948927402496338e-01,4.468447268009185791e-01,5.509396195411682129e-01
7.979083512811935286e-01,7.997999787330627441e-01,9.962545633316040039e-01,-1.964545845985412598e-01,-2.320997416973114014e-01,3.152621686458587646e-01,5.473619103431701660e-01
2.475897199676375671e-01,9.666000008583068848e-01,9.962545633316040039e-01,-2.965456247329711914e-02,-1.240778565406799316e-01,4.441652894020080566e-01,5.682431459426879883e-01
2.193832889216623672e-01,9.664999842643737793e-01,9.962545633316040039e-01,-2.975457906723022461e-02,-1.387180089950561523e-01,4.117362499237060547e-01,5.504542589187622070e-01
6.440260031500282256e-01,8.650000095367431641e-01,9.962545633316040039e-01,-1.312545537948608398e-01,-1.293708384037017822e-01,4.220484197139739990e-01,5.514192581176757812e-01
7.156227182012021570e-01,8.338999748229980469e-01,9.962545633316040039e-01,-1.623545885086059570e-01,-2.213409245014190674e-01,3.213654458522796631e-01,5.427063703536987305e-01
6.950536774571025589e-02,9.743999838829040527e-01,9.962545633316040039e-01,-2.185457944869995117e-02,-2.281630933284759521e-01,3.147516548633575439e-01,5.429147481918334961e-01
7.946809683847776418e-01,8.032000064849853516e-01,9.962545633316040039e-01,-1.930545568466186523e-01,-2.488178014755249023e-01,2.986153364181518555e-01,5.474331378936767578e-01
9.285635982415190171e-01,7.304000258445739746e-01,9.962545633316040039e-01,-2.658545374870300293e-01,-1.251696050167083740e-01,4.214648902416229248e-01,5.466344952583312988e-01
4.892342043590778289e-01,9.164999723434448242e-01,9.962545633316040039e-01,-7.975459098815917969e-02,-1.447694003582000732e-01,4.326746761798858643e-01,5.774440765380859375e-01
5.704287799665387348e-01,8.913000226020812988e-01,9.962545633316040039e-01,-1.049545407295227051e-01,-1.412842869758605957e-01,4.314535856246948242e-01,5.727378726005554199e-01
4.287397934535084332e-01,9.376000165939331055e-01,9.962545633316040039e-01,-5.865454673767089844e-02,-6.724530458450317383e-02,5.115296840667724609e-01,5.787749886512756348e-01
3.856624485953280557e-01,9.478999972343444824e-01,9.962545633316040039e-01,-4.835456609725952148e-02,-2.967488765716552734e-02,5.595163106918334961e-01,5.891911983489990234e-01
5.159836298846867120e-01,9.164999723434448242e-01,9.962545633316040039e-01,-7.975459098815917969e-02,-1.700245738029479980e-01,3.926562666893005371e-01,5.626808404922485352e-01
7.910954778132067711e-01,8.062000274658203125e-01,9.962545633316040039e-01,-1.900545358657836914e-01,-3.231269121170043945e-02,5.715563893318176270e-01,6.038690805435180664e-01
6.868233825984784158e-01,8.407999873161315918e-01,9.962545633316040039e-01,-1.554545760154724121e-01,2.438656687736511230e-01,8.712849020957946777e-01,6.274192333221435547e-01
8.957017046061865884e-02,9.738000035285949707e-01,9.962545633316040039e-01,-2.245455980300903320e-02,5.704140663146972656e-02,6.675363183021545410e-01,6.104949116706848145e-01
9.890552930989682245e-02,9.740999937057495117e-01,9.962545633316040039e-01,-2.215456962585449219e-02,9.214866161346435547e-02,7.135043144226074219e-01,6.213556528091430664e-01
5.416345229250905113e-01,9.023000001907348633e-01,9.962545633316040039e-01,-9.395456314086914062e-02,1.943713426589965820e-02,6.292923092842102051e-01,6.098551750183105469e-01
6.966178193345302638e-01,8.427000045776367188e-01,9.962545633316040039e-01,-1.535545587539672852e-01,-7.348561286926269531e-02,5.201253294944763184e-01,5.936109423637390137e-01
4.042010913480429402e-01,9.472000002861022949e-01,9.962545633316040039e-01,-4.905456304550170898e-02,-6.759107112884521484e-03,6.031342744827270508e-01,6.098933815956115723e-01
6.460089135287833129e-01,8.598999977111816406e-01,9.962545633316040039e-01,-1.363545656204223633e-01,5.032908916473388672e-02,6.558663845062255859e-01,6.055372953414916992e-01
5.472498412998236805e-01,9.035999774932861328e-01,9.962545633316040039e-01,-9.265458583831787109e-02,-3.539407253265380859e-02,5.738098025321960449e-01,6.092038750648498535e-01
9.032814608361113828e-01,7.501000165939331055e-01,9.962545633316040039e-01,-2.461545467376708984e-01,4.446923732757568359e-02,6.587706208229064941e-01,6.143013834953308105e-01
8.084145023057921486e-01,7.930999994277954102e-01,9.962545633316040039e-01,-2.031545639038085938e-01,1.329467296600341797e-01,7.656590342521667480e-01,6.327123045921325684e-01
8.012292717673176190e-01,7.911999821662902832e-01,9.962545633316040039e-01,-2.050545811653137207e-01,1.033126115798950195e-01,7.362266182899475098e-01,6.329140067100524902e-01
1.190206751541621477e-01,9.728000164031982422e-01,9.962545633316040039e-01,-2.345454692840576172e-02,1.115428805351257324e-01,7.359496355056762695e-01,6.244067549705505371e-01
9.050562424026120656e-02,9.731000065803527832e-01,9.962545633316040039e-01,-2.315455675125122070e-02,1.007649302482604980e-01,7.274462580680847168e-01,6.266813278198242188e-01
2.812285559577248906e-01,9.624999761581420898e-01,9.962545633316040039e-01,-3.375458717346191406e-02,1.003942489624023438e-01,7.351719737052917480e-01,6.347777247428894043e-01
3.673124924950845749e-01,9.492999911308288574e-01,9.962545633316040039e-01,-4.695457220077514648e-02,5.009436607360839844e-02,6.655338406562805176e-01,6.154394745826721191e-01
7.997326394673378580e-01,7.951999902725219727e-01,9.962545633316040039e-01,-2.010545730590820312e-01,4.345899820327758789e-02,6.591103672981262207e-01,6.156513690948486328e-01
2.844601691702548507e-01,9.610999822616577148e-01,9.962545633316040039e-01,-3.515458106994628906e-02,1.500822305679321289e-01,7.794507145881652832e-01,6.293684840202331543e-01
4.996043483902177229e-01,9.186999797821044922e-01,9.962545633316040039e-01,-7.755458354949951172e-02,1.824957132339477539e-01,8.264805078506469727e-01,6.439847946166992188e-01
9.163280041810661913e-04,9.753000140190124512e-01,9.962545633316040039e-01,-2.095454931259155273e-02,2.764330506324768066e-01,9.485036134719848633e-01,6.720705628395080566e-01
5.814647794046329254e-01,8.889999985694885254e-01,9.962545633316040039e-01,-1.072545647621154785e-01,2.530502080917358398e-01,9.232206940650939941e-01,6.701704859733581543e-01
3.545089693853856749e-01,9.508000016212463379e-01,9.962545633316040039e-01,-4.545456171035766602e-02,1.855748891830444336e-01,8.303453326225280762e-01,6.447704434394836426e-01
7.279487010239225064e-01,8.287000060081481934e-01,9.962545633316040039e-01,-1.675545573234558105e-01,1.416612267494201660e-01,7.861379981040954590e-01,6.444767713546752930e-01
2.075535745618896089e-01,9.692000150680541992e-01,9.962545633316040039e-01,-2.705454826354980469e-02,2.708752155303955078e-01,9.240702390670776367e-01,6.531950235366821289e-01
3.304638648285505020e-01,9.549000263214111328e-01,9.962545633316040039e-01,-4.135453701019287109e-02,1.848323345184326172e-01,8.389322757720947266e-01,6.540999412536621094e-01
6.620364886032712448e-01,8.550000190734863281e-01,9.962545633316040039e-01,-1.412545442581176758e-01,1.481120586395263672e-01,7.918769121170043945e-01,6.437648534774780273e-01
6.112792519236365241e-02,9.740999937057495117e-01,9.962545633316040039e-01,-2.215456962585449219e-02,1.449050903320312500e-01,7.842743396759033203e-01,6.393692493438720703e-01
7.399231865185105228e-01,8.296999931335449219e-01,9.962545633316040039e-01,-1.665545701980590820e-01,2.574084997177124023e-01,9.141490459442138672e-01,6.567405462265014648e-01
2.786512064562968183e-01,9.602000117301940918e-01,9.962545633316040039e-01,-3.605455160140991211e-02,1.962341070175170898e-01,8.478323221206665039e-01,6.515982151031494141e-01
9.535748595058231025e-01,7.185000181198120117e-01,9.962545633316040039e-01,-2.777545452117919922e-01,1.746710538864135742e-01,8.317936062812805176e-01,6.571225523948669434e-01
4.240578242645667295e-01,9.373000264167785645e-01,9.962545633316040039e-01,-5.895453691482543945e-02,2.281854152679443359e-01,8.878725171089172363e-01,6.596871018409729004e-01
4.856920298823638182e-01,9.254000186920166016e-01,9.962545633316040039e-01,-7.085454463958740234e-02,2.078650593757629395e-01,8.743230104446411133e-01,6.664579510688781738e-01
3.002979223132273834e-01,9.582999944686889648e-01,9.962545633316040039e-01,-3.795456886291503906e-02,2.544811367988586426e-01,9.122645854949951172e-01,6.577834486961364746e-01
4.349135356675474240e-01,9.368000030517578125e-01,9.962545633316040039e-01,-5.945456027984619141e-02,1.687292456626892090e-01,8.172775506973266602e-01,6.485483050346374512e-01
6.468799956213978630e-01,8.615000247955322266e-01,9.962545633316040039e-01,-1.347545385360717773e-01,2.946485877037048340e-01,9.678235650062561035e-01,6.731749773025512695e-01
8.801254740533921428e-01,7.605000138282775879e-01,9.962545633316040039e-01,-2.357545495033264160e-01,2.518474459648132324e-01,9.071732163429260254e-01,6.553257703781127930e-01
